site,link,title 
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",https://www.washingtonpost.com/blogs/post-partisan/wp/2017/04/06/pepsi-shows-how-america-loves-to-erase-black-women/,
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",https://www.washingtonpost.com/blogs/post-partisan/wp/2017/04/06/pepsi-shows-how-america-loves-to-erase-black-women/,Pepsi shows how America loves to erase black women
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",https://www.washingtonpost.com/people/karen-attiah/,Karen Attiah
"The New York Times - Breaking News, World News & Multimedia",https://www.nytimes.com/section/t-magazine,T Magazine
"The New York Times - Breaking News, World News & Multimedia",https://www.nytimes.com/section/travel,Travel
"The New York Times - Breaking News, World News & Multimedia",https://www.nytimes.com/pages/fashion/weddings/index.html,Weddings & Celebrations
"The New York Times - Breaking News, World News & Multimedia",https://www.nytimes.com/ref/classifieds/,Classifieds
"The New York Times - Breaking News, World News & Multimedia",https://www.nytimes.com/marketing/tools-and-services/,Tools & Services
"The New York Times - Breaking News, World News & Multimedia",https://www.nytimes.com/pages/topics/,Times Topics
"The New York Times - Breaking News, World News & Multimedia",http://topics.nytimes.com/top/opinion/thepubliceditor/index.html,Public Editor
"The New York Times - Breaking News, World News & Multimedia",https://www.nytimes.com/events/,N.Y.C. Events Guide
"The New York Times - Breaking News, World News & Multimedia",https://www.nytimes.com/interactive/blogs/directory.html,Blogs
Breaking News and Opinion on The Huffington Post | The Huffington Post,http://www.huffingtonpost.com/,"NEWS
"
Breaking News and Opinion on The Huffington Post | The Huffington Post,http://www.huffingtonpost.com/section/politics,"POLITICS
"
Breaking News and Opinion on The Huffington Post | The Huffington Post,http://www.huffingtonpost.com/dept/entertainment,"ENTERTAINMENT
"
Breaking News and Opinion on The Huffington Post | The Huffington Post,http://www.huffingtonpost.com/dept/lifestyle,"LIFESTYLE
"
Breaking News and Opinion on The Huffington Post | The Huffington Post,http://www.huffingtonpost.com/dept/impact,"IMPACT
"
Breaking News and Opinion on The Huffington Post | The Huffington Post,http://www.huffingtonpost.com/dept/voices,"VOICES
"
Breaking News and Opinion on The Huffington Post | The Huffington Post,http://www.huffingtonpost.com/section/video,"VIDEO
"
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video",https://www.wsj.com/articles/can-cannes-make-a-comeback-in-luxury-real-estate-1491490233,Can Cannes Make a Comeback in Luxury Real Estate?
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video",http://www.wsj.com/public/page/news-sports-scores.html,Sports
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video",https://www.wsj.com/articles/15-well-kept-secrets-of-the-masters-1491491795,15 Well-Kept Secrets of the Masters
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video",https://www.wsj.com/articles/dustin-johnson-withdraws-from-the-masters-1491505999,Dustin Johnson Withdraws From the Masters
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video",https://www.wsj.com/articles/another-window-into-arnold-palmers-legacy-1491492081,Another Window into Arnold Palmer’s Legacy
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video",https://www.wsj.com/articles/photos-of-the-day-april-6-1491503337,Photos of the Day: April 6
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video",http://www.wsj.com/news/life,Life
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video",https://www.wsj.com/articles/bugattis-chiron-more-than-just-a-3-million-road-catapult-1491505777,Bugatti’s Chiron: More Than Just a $3 Million Road Catapult
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video",https://www.wsj.com/articles/wsj-magazines-salone-del-mobile-party-in-milan-1491489342,WSJ. Magazine’s Salone del Mobile Party in Milan
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video",https://www.wsj.com/articles/the-8-best-stylish-sneakers-to-buy-now-1491488101,The 8 Best Stylish Sneakers to Buy Now
Google News,/news/section?cf=all&hl=en&pz=1&ned=us&q=Uttar+Pradesh&ict=clu_bl," Uttar Pradesh »
"
Google News,/news/section?cf=all&hl=en&pz=1&ned=us&q=Mowgli&ict=clu_bl," Mowgli »
"
Google News,http://www.cnn.com/2017/04/06/politics/hillary-clinton-russian-election-meddling/,
Google News,/news/rtc?ncl=dL_y-Csfy9qagIMN1lLHTWqgpDL_M&authuser=0&ned=us&topic=w,See realtime coverage
Google News,http://www.cnn.com/2017/04/06/politics/hillary-clinton-russian-election-meddling/,
Google News,,
Google News,/news/section?cf=all&hl=en&pz=1&ned=us&q=Hillary+Clinton&ict=clu_bl," Hillary Clinton »
"
Google News,/news/section?cf=all&hl=en&pz=1&ned=us&q=Donald+Trump&ict=clu_bl," Donald Trump »
"
USA TODAY: Latest World and US News  - USATODAY.com,#,
USA TODAY: Latest World and US News  - USATODAY.com,,
USA TODAY: Latest World and US News  - USATODAY.com,,
USA TODAY: Latest World and US News  - USATODAY.com,,
USA TODAY: Latest World and US News  - USATODAY.com,,
USA TODAY: Latest World and US News  - USATODAY.com,/media/latest/videos/home/,"See
                                more video"
USA TODAY: Latest World and US News  - USATODAY.com,#,
USA TODAY: Latest World and US News  - USATODAY.com,,
USA TODAY: Latest World and US News  - USATODAY.com,,
USA TODAY: Latest World and US News  - USATODAY.com,,
USA TODAY: Latest World and US News  - USATODAY.com,,
"ABC News – Breaking News, Latest News, Headlines & Videos",http://abcnews.go.com/Entertainment/friends-star-david-schwimmer-wife-taking-time/story?id=46622866,"
								,
							"
"ABC News – Breaking News, Latest News, Headlines & Videos",http://abcnews.go.com/Entertainment/friends-star-david-schwimmer-wife-taking-time/story?id=46622866,"
								'Friends' star David Schwimmer and his wife are taking 'time apart'
							"
"ABC News – Breaking News, Latest News, Headlines & Videos",http://abcnews.go.com/Entertainment/mel-bs-estranged-husband-stephen-belafonte-denies-abuse/story?id=46620783,"
								,
							"
"ABC News – Breaking News, Latest News, Headlines & Videos",http://abcnews.go.com/Entertainment/mel-bs-estranged-husband-stephen-belafonte-denies-abuse/story?id=46620783,"
								Mel B's estranged husband Stephen Belafonte denies abuse allegations
							"
"ABC News – Breaking News, Latest News, Headlines & Videos",http://abcnews.go.com/Entertainment/duck-dynasty-stars-reveal-family-divide-trump-support/story?id=46573039,"
									,
								"
"ABC News – Breaking News, Latest News, Headlines & Videos",http://abcnews.go.com/Entertainment/duck-dynasty-stars-reveal-family-divide-trump-support/story?id=46573039,"
								'Duck Dynasty' stars reveal family divide in Trump support
							"
"ABC News – Breaking News, Latest News, Headlines & Videos",http://abcnews.go.com/Entertainment/katey-sagal-back-married-children-30-years/story?id=46576613,"
											Katey Sagal looks back on 'Married With Children' 30 years later
										"
"ABC News – Breaking News, Latest News, Headlines & Videos",http://abcnews.go.com/Entertainment/reclusive-fitness-icon-richard-simmons-signs-licensing-deal/story?id=46611629,"
							,
						"
"ABC News – Breaking News, Latest News, Headlines & Videos",http://abcnews.go.com/Entertainment/reclusive-fitness-icon-richard-simmons-signs-licensing-deal/story?id=46611629,"
								Richard Simmons signs new licensing deal
							"
"ABC News – Breaking News, Latest News, Headlines & Videos",http://abcnews.go.com/Entertainment/william-shatner-recalls-spending-contact-day-carrie-fisher/story?id=46610311,"
											William Shatner recalls spending First Contact Day with Carrie Fisher
										"
"Los Angeles Times - California, national and world news - Los Angeles Times",/opinion/editorials/#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It,Editorial
"Los Angeles Times - California, national and world news - Los Angeles Times",/opinion/editorials/la-ed-college-freespeech-20170405-story.html#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It,Don’t squeeze free speech on college campuses
"Los Angeles Times - California, national and world news - Los Angeles Times",/opinion/op-ed/la-oe-mcmanus-trump-human-rights-20170405-story.html#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It,                        
"Los Angeles Times - California, national and world news - Los Angeles Times",/opinion/op-ed/#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It,Op-Ed
"Los Angeles Times - California, national and world news - Los Angeles Times",/opinion/op-ed/la-oe-mcmanus-trump-human-rights-20170405-story.html#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It,Has the United States abandoned its commitment to human...
"Los Angeles Times - California, national and world news - Los Angeles Times",#,
"Los Angeles Times - California, national and world news - Los Angeles Times",#,
"Los Angeles Times - California, national and world news - Los Angeles Times",/travel/#nt=outfit,VIEW MORE
"Los Angeles Times - California, national and world news - Los Angeles Times",/travel/#nt=oft02a-19la1,TRAVEL
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.theguardian.com/music/2017/apr/06/kevin-abstract-brockhampton-rapper-boy-band,"'When you mention Bieber, Lorde, One Direction: I want to be on that list'"
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.theguardian.com/artanddesign/2017/apr/06/andres-serrano-best-photograph-interview," , "
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.theguardian.com/artanddesign/2017/apr/06/andres-serrano-best-photograph-interview,Andres Serrano's best photograph
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.theguardian.com/global-development-professionals-network/2017/apr/06/diane-nash-non-violent-protest-civil-rights-gandhi-martin-luther-king," , "
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.theguardian.com/global-development-professionals-network/2017/apr/06/diane-nash-non-violent-protest-civil-rights-gandhi-martin-luther-king,Non-violent protest was the most important invention of the 20th century
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.theguardian.com/film/2017/apr/06/pierce-brosnan-the-son-tv-show-james-bond," , "
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.theguardian.com/film/2017/apr/06/pierce-brosnan-the-son-tv-show-james-bond,Why we should celebrate the shouty former Bond's return
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",/news/us-news,U.S. news
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",http://www.nbcnews.com/card/penn-state-trustees-push-dump-fellow-trustee-over-sandusky-remarks-n743616,"
                          ,
                          ,
                        "
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",http://www.nbcnews.com/card/penn-state-trustees-push-dump-fellow-trustee-over-sandusky-remarks-n743616,"
                        ,
                      "
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",http://www.nbcnews.com/card/penn-state-trustees-push-dump-fellow-trustee-over-sandusky-remarks-n743616,"
                            Intel Desk
                          "
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",/news/us-news/twitter-sues-feds-keep-anti-trump-admin-user-alt-uscis-n743566,"
                            ,
                            ,
                          "
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",/news/us-news/twitter-sues-feds-keep-anti-trump-admin-user-alt-uscis-n743566,"
                          ,
                        "
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",/news/us-news,U.S. news
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",https://www.washingtonpost.com/blogs/right-turn/wp/2017/04/06/dont-insult-the-bosss-son-in-law/,
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",https://www.washingtonpost.com/blogs/right-turn/wp/2017/04/06/dont-insult-the-bosss-son-in-law/,Don’t insult the boss’s son-in-law
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",https://www.washingtonpost.com/people/jennifer-rubin/,Jennifer Rubin
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",https://www.washingtonpost.com/opinions/bob-dole-and-trent-lott-the-senate-has-changed-its-time-to-use-the-nuclear-option/2017/04/06/c115f39c-1a4a-11e7-855e-4824bbb5d748_story.html,
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",https://www.washingtonpost.com/opinions/bob-dole-and-trent-lott-the-senate-has-changed-its-time-to-use-the-nuclear-option/2017/04/06/c115f39c-1a4a-11e7-855e-4824bbb5d748_story.html,Bob Dole and Trent Lott: The Senate has changed. We needed the nuclear option.
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",https://www.washingtonpost.com/blogs/plum-line/wp/2017/04/06/devin-nunes-is-out-and-the-right-is-making-the-russia-scandal-even-bigger/,
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",https://www.washingtonpost.com/blogs/plum-line/wp/2017/04/06/devin-nunes-is-out-and-the-right-is-making-the-russia-scandal-even-bigger/,Devin Nunes is out. And the right is making the Russia scandal even bigger.
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",https://www.washingtonpost.com/people/paul-waldman/,Paul Waldman
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",https://www.washingtonpost.com/blogs/erik-wemple/wp/2017/04/06/rachel-maddow-i-dont-necessarily-want-to-hear-from-the-white-house-on-almost-anything/,
"The New York Times - Breaking News, World News & Multimedia",https://www.nytimes.com/pages/multimedia/index.html,Multimedia
"The New York Times - Breaking News, World News & Multimedia",https://lens.blogs.nytimes.com/,Photography
"The New York Times - Breaking News, World News & Multimedia",https://www.nytimes.com/video,Video
"The New York Times - Breaking News, World News & Multimedia",https://www.nytimes.com/store/?&t=qry542&utm_source=nytimes&utm_medium=HPB&utm_content=hp_browsetree&utm_campaign=NYT-HP&module=SectionsNav&action=click&region=TopBar&version=BrowseTree&contentCollection=NYT%20Store&contentPlacement=2&pgtype=Homepage,NYT Store
"The New York Times - Breaking News, World News & Multimedia",https://www.nytimes.com/times-journeys/?utm_source=nytimes&utm_medium=HPLink&utm_content=hp_browsetree&utm_campaign=NYT-HP,Times Journeys
"The New York Times - Breaking News, World News & Multimedia",https://www.nytimes.com/seeallnav,Subscribe
"The New York Times - Breaking News, World News & Multimedia",https://www.nytimes.com/membercenter,Manage My Account
"The New York Times - Breaking News, World News & Multimedia",http://www.nytimes.com/hdleftnav,Home Delivery
"The New York Times - Breaking News, World News & Multimedia",http://www.nytimes.com/digitalleftnav,Digital Subscriptions
Breaking News and Opinion on The Huffington Post | The Huffington Post,/search,
Breaking News and Opinion on The Huffington Post | The Huffington Post,https://twitter.com/HuffingtonPost,
Breaking News and Opinion on The Huffington Post | The Huffington Post,http://facebook.com/HuffingtonPost,
Breaking News and Opinion on The Huffington Post | The Huffington Post,http://pinterest.com/huffingtonpost,
Breaking News and Opinion on The Huffington Post | The Huffington Post,/newsletters,
Breaking News and Opinion on The Huffington Post | The Huffington Post,http://advertising.aol.com/properties#huffington-post,Advertise
Breaking News and Opinion on The Huffington Post | The Huffington Post,http://www.huffingtonpost.com/syndication/,RSS
Breaking News and Opinion on The Huffington Post | The Huffington Post,https://careers.smartrecruiters.com/Aol/huffington-post/,Careers
Breaking News and Opinion on The Huffington Post | The Huffington Post,http://www.huffingtonpost.com/p/frequently-asked-question.html,FAQ
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video",https://www.wsj.com/articles/beer-clubs-deliver-exclusive-access-to-rare-brews-1491503300,Beer Clubs Deliver Exclusive Access to Rare Brews
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video",http://www.wsj.com/news/arts,Arts
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video",https://www.wsj.com/articles/sean-rowe-pushes-his-voice-to-the-limit-1491406801,Sean Rowe Prepares New Album
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video",https://www.wsj.com/articles/addicted-to-social-media-try-these-books-1491407961,Addicted to Social Media? Try These Books
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video",https://www.wsj.com/articles/present-laughter-review-a-comedic-triumph-for-coward-and-kline-1491438601,A Comedic Triumph for Coward and Kline
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video",https://www.wsj.com/articles/a-war-on-graffiti-in-brazil-1491402689,A War on Graffiti in Brazil
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video",http://www.wsj.com/news/cmo-today,CMO
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video",https://www.wsj.com/articles/pepsi-pulls-ad-featuring-police-protesters-and-kendall-jenner-1491414509,"Pepsi Pulls Ad With Police, Protesters and Kendall Jenner"
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video",https://www.wsj.com/articles/bmw-glaxo-and-allstate-join-wave-of-advertisers-withdrawing-from-bill-oreillys-show-1491337573,More Brands Withdraw From O’Reilly’s Show on Fox News
Google News,"/news/section?cf=all&hl=en&pz=1&ned=us&q=United+States+presidential+election,+2016&ict=clu_bl"," United States presidential election, 2016 »
"
Google News,http://www.washingtonexaminer.com/hillary-clinton-doesnt-rule-out-another-run-for-office/article/2619599,
Google News,http://thehill.com/blogs/blog-briefing-room/news/327705-hillary-clinton-on-how-shes-doing-as-a-person-ok-as-an-american,
Google News,http://www.politicususa.com/2017/04/06/trumps-second-amendment-people-comment-led-threats-hillary-clinton.html,
Google News,http://www.thespec.com/news-story/7229134-hillary-clinton-loving-columnist-tries-to-delete-his-articles-to-get-a-trump-government-job/,
Google News,http://www.huffingtonpost.com/entry/the-price-of-right_us_58e6a924e4b07b26c000b717,
Google News,/news/more?ncl=dL_y-Csfy9qagIMN1lLHTWqgpDL_M&authuser=0&ned=us&topic=w,See all 65 sources »
Google News,/news/section?cf=all&hl=en&pz=1&ned=us&q=Hillary+Clinton&ict=clu_bl," Hillary Clinton »
"
USA TODAY: Latest World and US News  - USATODAY.com,/media/latest/videos/home/,"See
                                more video"
USA TODAY: Latest World and US News  - USATODAY.com,#,
USA TODAY: Latest World and US News  - USATODAY.com,,
USA TODAY: Latest World and US News  - USATODAY.com,,
USA TODAY: Latest World and US News  - USATODAY.com,,
USA TODAY: Latest World and US News  - USATODAY.com,,
USA TODAY: Latest World and US News  - USATODAY.com,/media/latest/videos/home/,"See
                                more video"
USA TODAY: Latest World and US News  - USATODAY.com,#,
USA TODAY: Latest World and US News  - USATODAY.com,,
"ABC News – Breaking News, Latest News, Headlines & Videos",http://abcnews.go.com/Entertainment/chrissy-teigen-john-legend-luna-meet-easter-bunny/story?id=46622584,"
											Chrissy Teigen and John Legend take Luna to meet the Easter Bunny
										"
"ABC News – Breaking News, Latest News, Headlines & Videos",javascript:void(0);,"
							 ,
							 ,
						"
"ABC News – Breaking News, Latest News, Headlines & Videos",javascript:void(0);,"
						,
					"
"ABC News – Breaking News, Latest News, Headlines & Videos",javascript:void(0);,"
								Mama June Shannon opens up on her drastic weight loss
							"
"ABC News – Breaking News, Latest News, Headlines & Videos",javascript:void(0);,"
	                                        ,
	                                        ,
	                                    "
"ABC News – Breaking News, Latest News, Headlines & Videos",javascript:void(0);,"
	                                        Mother meets the recipients of her son's organs 
	                                    "
"ABC News – Breaking News, Latest News, Headlines & Videos",javascript:void(0);,"
	                                        ,
	                                        ,
	                                    "
"Los Angeles Times - California, national and world news - Los Angeles Times",/travel/la-tr-escape-la-quinta-20170409-story.html#nt=oft02a-19la1,Who takes their 86-year-old dad to a cemetery? I did. But we were really in the desert for a golf weekend escape
"Los Angeles Times - California, national and world news - Los Angeles Times",/travel/la-tr-escape-la-quinta-20170409-story.html#nt=oft02a-19la1,
"Los Angeles Times - California, national and world news - Los Angeles Times",/travel/deals/la-tr-la-jolla-jimmy-buffett-new-show-20170404-htmlstory.html#nt=oft02a-19gp2,
"Los Angeles Times - California, national and world news - Los Angeles Times",/travel/deals/#nt=oft02a-19gp2,Travel News & Deals
"Los Angeles Times - California, national and world news - Los Angeles Times",/travel/deals/la-tr-la-jolla-jimmy-buffett-new-show-20170404-htmlstory.html#nt=oft02a-19gp2,Jimmy Buffett comes to La Jolla for debut of new musical 'Escape to Margaritaville'
"Los Angeles Times - California, national and world news - Los Angeles Times",http://www.latimes.com/travel/la-tr-california-bucket-list-updates-2017-htmlstory.html,view all
"Los Angeles Times - California, national and world news - Los Angeles Times",/travel/#nt=oft02a-19li3,TRAVEL
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.theguardian.com/music/2017/apr/06/arca-album-review-xl," , "
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.theguardian.com/music/2017/apr/06/arca-album-review-xl,Ecclesiastical grandeur meets bleeding-edge dissonance
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.theguardian.com/science/2017/apr/06/prehistoric-cannibalism-not-just-driven-by-hunger-study-reveals," , "
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.theguardian.com/science/2017/apr/06/prehistoric-cannibalism-not-just-driven-by-hunger-study-reveals,"Prehistoric cannibalism not just driven by hunger, study reveals"
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.theguardian.com/commentisfree/2017/apr/06/trump-supporters-conman-president-fanbase-vote," , "
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.theguardian.com/commentisfree/2017/apr/06/trump-supporters-conman-president-fanbase-vote,A theme tune for Trump supporters – stand by your conman
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.theguardian.com/music/2017/apr/06/father-john-misty-pure-comedy-album-review-josh-tillman-bella-union," , "
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.theguardian.com/music/2017/apr/06/father-john-misty-pure-comedy-album-review-josh-tillman-bella-union,Pure Comedy review – wonderfully uneasy listening
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",/news/us-news/famed-astronaut-john-glenn-laid-rest-arlington-national-cemetery-n743546,"
                            ,
                            ,
                          "
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",/news/us-news/famed-astronaut-john-glenn-laid-rest-arlington-national-cemetery-n743546,"
                          ,
                        "
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",/news/us-news,U.S. news
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",/news/us-news/twitter-sues-feds-keep-anti-trump-admin-user-alt-uscis-n743566,"
                        ,
                        ,
                      "
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",/news/us-news/twitter-sues-feds-keep-anti-trump-admin-user-alt-uscis-n743566,"
                      ,
                    "
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",/news/us-news,U.S. news
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",/news/us-news/famed-astronaut-john-glenn-laid-rest-arlington-national-cemetery-n743546,"
                        ,
                        ,
                      "
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",https://www.washingtonpost.com/blogs/erik-wemple/wp/2017/04/06/rachel-maddow-i-dont-necessarily-want-to-hear-from-the-white-house-on-almost-anything/,Rachel Maddow: ‘I don’t necessarily want to hear from the White House on almost anything’
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",https://www.washingtonpost.com/people/erik-wemple/,Erik Wemple
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",https://www.washingtonpost.com/politics/at-mar-a-lago-trump-to-welcome-chinas-xi-for-high-stakes-inaugural-summit/2017/04/06/0235cdd0-1ac2-11e7-bcc2-7d1a0973e7b2_story.html,"At Mar-a-Lago, Trump welcomes China’s Xi for ‘very frank discussion’ in first summit"
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",https://www.washingtonpost.com/people/david-nakamura/,David Nakamura
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",https://www.washingtonpost.com/news/the-fix/wp/2017/04/06/no-one-is-safe-from-backstabbing-in-the-trump-white-house/,
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",https://www.washingtonpost.com/news/the-fix/wp/2017/04/06/no-one-is-safe-from-backstabbing-in-the-trump-white-house/,No one is safe from backstabbing in the Trump White House
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",https://www.washingtonpost.com/people/callum-borchers/,Callum Borchers
"The New York Times - Breaking News, World News & Multimedia",http://www.nytimes.com/tpnav,Times Insider
"The New York Times - Breaking News, World News & Multimedia",http://www.nytimes.com/crosswords/index.html,Crossword
"The New York Times - Breaking News, World News & Multimedia",http://www.nytimes.com/marketing/newsletters,Email Newsletters
"The New York Times - Breaking News, World News & Multimedia",https://myaccount.nytimes.com/mem/tnt.html,Alerts
"The New York Times - Breaking News, World News & Multimedia",http://www.nytimes.com/giftleftnav,Gift Subscriptions
"The New York Times - Breaking News, World News & Multimedia",http://www.nytimes.com/corporateleftnav,Corporate Subscriptions
"The New York Times - Breaking News, World News & Multimedia",http://www.nytimes.com/educationleftnav,Education Rate
"The New York Times - Breaking News, World News & Multimedia",http://www.nytimes.com/services/mobile/index.html,Mobile Applications
"The New York Times - Breaking News, World News & Multimedia",http://eedition.nytimes.com/cgi-bin/signup.cgi?cc=37FYY,Replica Edition
"The New York Times - Breaking News, World News & Multimedia",http://www.nytimes.com/content/help/rights/copyright/copyright-notice.html,"
                    © ,
                "
"The New York Times - Breaking News, World News & Multimedia",http://www.nytimes.com/ref/membercenter/help/infoservdirectory.html,Contact Us
Breaking News and Opinion on The Huffington Post | The Huffington Post,http://www.huffingtonpost.com/terms.html,User Agreement
Breaking News and Opinion on The Huffington Post | The Huffington Post,http://privacy.aol.com,Privacy
Breaking News and Opinion on The Huffington Post | The Huffington Post,http://www.huffingtonpost.com/comment/policy/,Comment Policy
Breaking News and Opinion on The Huffington Post | The Huffington Post,http://www.huffingtonpost.com/p/huffington-post.html,About Us
Breaking News and Opinion on The Huffington Post | The Huffington Post,http://adinfo.aol.com/about-our-ads/,About Our Ads
Breaking News and Opinion on The Huffington Post | The Huffington Post,http://www.huffingtonpost.com/contact/,Contact Us
Breaking News and Opinion on The Huffington Post | The Huffington Post,http://www.huffingtonpost.com/archive/,Archive
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video",https://www.wsj.com/articles/mcdonalds-u-s-marketing-chief-to-leave-1491349000,McDonald’s U.S. Marketing Chief to Leave
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video",http://www.wsj.com/news/cio-journal,CIO
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video",http://blogs.wsj.com/cio/2017/04/06/blackrock-using-symphony-communications-platform-to-chat-with-other-firms/,BlackRock Using Symphony Communications Platform to Chat With Other Firms
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video",http://blogs.wsj.com/cio/2017/04/06/facebook-ai-chief-yann-lecun-says-machines-are-decades-away-from-matching-the-human-brain/,Facebook AI Chief Yann LeCun Says Machines Are Decades Away From Matching the Human Brain
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video",http://blogs.wsj.com/cio/2017/04/04/augmented-reality-to-revolutionize-how-companies-manage-supply-chains-says-mit-researcher/,"Augmented Reality to Revolutionize How Companies Manage Supply Chains, Says MIT Researcher"
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video",http://www.wsj.com/news/cfo-journal,CFO
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video",http://blogs.wsj.com/cfo/2017/04/06/unilever-to-load-up-on-debt-to-fend-off-suitors-please-shareholders/,"Unilever to Load Up on Debt to Fend Off Suitors, Please Shareholders"
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video",https://www.wsj.com/articles/european-firms-head-east-for-bonds-1491410641,European Firms Head East for Bonds
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video",http://blogs.wsj.com/cfo/2017/04/03/corporate-pension-fees-quadruple-since-2012/,Corporate Pension Fees Quadruple Since 2012
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video",http://online.wsj.com/public/page/risk-compliance-journal.html,Risk & Compliance
Google News,/news/section?cf=all&hl=en&pz=1&ned=us&q=Donald+Trump&ict=clu_bl," Donald Trump »
"
Google News,"/news/section?cf=all&hl=en&pz=1&ned=us&q=United+States+presidential+election,+2016&ict=clu_bl"," United States presidential election, 2016 »
"
Google News,javascript:void(0);,More World stories
Google News,/news/section?cf=all&pz=1&ned=us&topic=n,
Google News,http://www.cnn.com/2017/04/06/politics/bannon-kushner-trump/,
