site,link,title 
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video",https://www.wsj.com/articles/families-lawmakers-want-to-know-more-about-what-becomes-of-college-students-1491649201,99
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video",https://www.wsj.com/articles/texas-rethinks-jailing-crime-victims-to-secure-testimony-1491649205,Texas Rethinks Jailing Crime Victims to Secure Testimony
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video",http://www.wsj.com/video,Video
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video",http://www.wsj.com/news/world/,World
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video",https://www.wsj.com/articles/u-s-probes-possible-russian-role-in-attack-by-syria-1491590335,Strike Alters U.S. Military Strategy in Syria
Google News,http://www.cnn.com/2017/04/08/us/alabama-governor-bentley-impeachment-report/,
Google News,,
Google News,/news/section?cf=all&hl=en&pz=1&ned=us&q=Robert+J.+Bentley&ict=clu_bl," Robert J. Bentley »
"
Google News,/news/section?cf=all&hl=en&pz=1&ned=us&q=Alabama&ict=clu_bl," Alabama »
"
Google News,https://www.nytimes.com/2017/04/08/us/alabama-governor-impeachment-hearings.html,
Google News,http://www.npr.org/sections/thetwo-way/2017/04/08/523156845/alabama-governor-faces-impeachment-proceedings-after-court-ruling,
Google News,http://ethics.alabama.gov/docs/bentley/Bentley_Press_Release_April_2017.pdf,
Google News,/news/more?ncl=dZDp9osepkmdM1MGCoSvryTw711OM&authuser=0&ned=us&topic=n,See all 595 sources »
Google News,/news/section?cf=all&hl=en&pz=1&ned=us&q=Robert+J.+Bentley&ict=clu_bl," Robert J. Bentley »
"
Google News,/news/section?cf=all&hl=en&pz=1&ned=us&q=Alabama&ict=clu_bl," Alabama »
"
Google News,https://www.usnews.com/news/best-states/wisconsin/articles/2017-04-08/police-track-leads-in-search-for-wisconsin-gun-theft-suspect,
USA TODAY: Latest World and US News  - USATODAY.com,,
USA TODAY: Latest World and US News  - USATODAY.com,,
USA TODAY: Latest World and US News  - USATODAY.com,,
USA TODAY: Latest World and US News  - USATODAY.com,/media/latest/videos/home/,"See
                                more video"
USA TODAY: Latest World and US News  - USATODAY.com,,Last Video
USA TODAY: Latest World and US News  - USATODAY.com,,Next Video
USA TODAY: Latest World and US News  - USATODAY.com,https://www.usatoday.com/money/,"
        money
    "
USA TODAY: Latest World and US News  - USATODAY.com,https://www.usatoday.com/story/money/cars/2017/04/07/review-chevrolet-equinox-sheds-pounds-and-still-charms/100096828/,
USA TODAY: Latest World and US News  - USATODAY.com,/money/markets/,
USA TODAY: Latest World and US News  - USATODAY.com,http://www.usatoday.com/money/personal-finance/ ,
USA TODAY: Latest World and US News  - USATODAY.com,http://www.usatoday.com/money/cars/,
USA TODAY: Latest World and US News  - USATODAY.com,https://www.usatoday.com/story/money/columnist/tompor/2017/04/08/5-last-minute-tax-tips-before-april-18/100125534/,
USA TODAY: Latest World and US News  - USATODAY.com,https://www.usatoday.com/story/money/personalfinance/2017/04/07/know-your-rights-as-a-taxpayer/100006050/,
"The New York Times - Breaking News, World News & Multimedia",https://www.nytimes.com/pages/fashion/weddings/index.html,Weddings & Celebrations
"The New York Times - Breaking News, World News & Multimedia",https://www.nytimes.com/ref/classifieds/,Classifieds
"The New York Times - Breaking News, World News & Multimedia",https://www.nytimes.com/marketing/tools-and-services/,Tools & Services
"The New York Times - Breaking News, World News & Multimedia",https://www.nytimes.com/pages/topics/,Times Topics
"The New York Times - Breaking News, World News & Multimedia",http://topics.nytimes.com/top/opinion/thepubliceditor/index.html,Public Editor
"The New York Times - Breaking News, World News & Multimedia",https://www.nytimes.com/events/,N.Y.C. Events Guide
"The New York Times - Breaking News, World News & Multimedia",https://www.nytimes.com/interactive/blogs/directory.html,Blogs
"The New York Times - Breaking News, World News & Multimedia",https://www.nytimes.com/pages/multimedia/index.html,Multimedia
"The New York Times - Breaking News, World News & Multimedia",https://lens.blogs.nytimes.com/,Photography
"The New York Times - Breaking News, World News & Multimedia",https://www.nytimes.com/video,Video
"The New York Times - Breaking News, World News & Multimedia",https://www.nytimes.com/store/?&t=qry542&utm_source=nytimes&utm_medium=HPB&utm_content=hp_browsetree&utm_campaign=NYT-HP&module=SectionsNav&action=click&region=TopBar&version=BrowseTree&contentCollection=NYT%20Store&contentPlacement=2&pgtype=Homepage,NYT Store
"The New York Times - Breaking News, World News & Multimedia",https://www.nytimes.com/times-journeys/?utm_source=nytimes&utm_medium=HPLink&utm_content=hp_browsetree&utm_campaign=NYT-HP,Times Journeys
"The New York Times - Breaking News, World News & Multimedia",https://www.nytimes.com/seeallnav,Subscribe
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",https://www.washingtonpost.com/sports/capitals/capitals-push-aside-bruins-in-what-could-be-a-physical-playoff-preview/2017/04/08/4195c6d2-1bd6-11e7-855e-4824bbb5d748_story.html,Capitals push aside Bruins in what could be a physical playoff preview
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",https://www.washingtonpost.com/people/isabelle-khurshudyan/,Isabelle Khurshudyan
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",https://www.washingtonpost.com/sports/wizards-break-down-late-fall-to-heat-106-103-in-regular-season-home-finale/2017/04/08/73932158-1be9-11e7-855e-4824bbb5d748_story.html,
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",https://www.washingtonpost.com/sports/wizards-break-down-late-fall-to-heat-106-103-in-regular-season-home-finale/2017/04/08/73932158-1be9-11e7-855e-4824bbb5d748_story.html,"Wizards break down late, fall to Heat, 106-103, in regular season home finale"
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",https://www.washingtonpost.com/people/candace-buckner/,Candace Buckner
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",http://www.washingtonpost.com/local/," , "
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",https://www.washingtonpost.com/local/virginia-politics/kaine-raises-29-million-after-his-failed-campaign-for-vice-president/2017/04/08/91a86654-1c9c-11e7-9887-1a5314b56a08_story.html,Tim Kaine raises $2.9 million in first quarter of 2017
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",https://www.washingtonpost.com/local/public-safety/nra-employee-accidentally-shoots-himself-during-firearm-training-at-headquarters/2017/04/07/ae78cf10-1bd6-11e7-bcc2-7d1a0973e7b2_story.html,NRA employee accidentally shoots himself at Virginia headquarters
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",https://www.washingtonpost.com/local/quarter-issued-honoring-frederick-douglass-site/2017/04/05/866bb3dc-19bc-11e7-9887-1a5314b56a08_story.html,Quarter issued honoring Frederick Douglass site in D.C.
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",https://www.washingtonpost.com/news/post-nation/wp/2017/04/08/news-quiz-outrage-decisions-action/,
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",https://www.washingtonpost.com/news/post-nation/wp/2017/04/08/news-quiz-outrage-decisions-action/,"News quiz: Outrage, decisions, action"
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.theguardian.com/us-news/2017/apr/08/doves-and-hawks-how-opinion-was-divided-about-airstrikes-in-syria,How opinion was divided about airstrikes in Syria
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.theguardian.com/world/2017/apr/08/eta-basque-separatist-group-formally-disarms-arms-cache," , "
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.theguardian.com/world/2017/apr/08/eta-basque-separatist-group-formally-disarms-arms-cache,Eta documents reveal details of weapons dumps as group disarms
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.theguardian.com/us-news/2017/apr/07/california-drought-over-jerry-brown-future-climate-change," , "
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.theguardian.com/us-news/2017/apr/07/california-drought-over-jerry-brown-future-climate-change,"The drought is over, but next one could be 'around the corner'"
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.theguardian.com/law/2017/apr/07/senate-confirms-neil-gorsuch-supreme-court-trump," , "
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.theguardian.com/law/2017/apr/07/senate-confirms-neil-gorsuch-supreme-court-trump,Senate confirms Neil Gorsuch after historic rules change
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.theguardian.com/film/2017/apr/07/mtv-scraps-gender-specific-categories-for-movie-tv-awards," , "
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.theguardian.com/film/2017/apr/07/mtv-scraps-gender-specific-categories-for-movie-tv-awards,Gender-specific categories for movie and TV awards scrapped
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.theguardian.com/world," , "
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",/news/us-news,U.S. news
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",/news/world/u-s-move-carrier-strike-group-closer-korean-peninsula-n744271,"
                          ,
                          ,
                        "
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",/news/world/u-s-move-carrier-strike-group-closer-korean-peninsula-n744271,"
                        ,
                      "
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",/news/world,World
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",/politics/white-house/steve-bannon-appears-be-digging-against-storm-bad-press-n744196,"
                          ,
                          ,
                        "
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",/politics/white-house/steve-bannon-appears-be-digging-against-storm-bad-press-n744196,"
                        ,
                      "
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",/politics/white-house,White House
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",/news/us-news/wisconsin-police-search-armed-man-who-sent-manifesto-trump-n744186,"
                            ,
                            ,
                          "
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",/news/us-news/wisconsin-police-search-armed-man-who-sent-manifesto-trump-n744186,"
                          ,
                        "
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",/news/us-news,U.S. news
Breaking News and Opinion on The Huffington Post | The Huffington Post,http://www.huffingtonpost.com/entry/eiffel-tower-goes-dark-stockholm_us_58e7de6be4b05413bfe2d2c3?i6&ncid=inblnkushpmg00000009,Eiffel Tower Goes Dark To Mourn Victims Of Stockholm Attack
Breaking News and Opinion on The Huffington Post | The Huffington Post,http://www.huffingtonpost.com/entry/eiffel-tower-goes-dark-stockholm_us_58e7de6be4b05413bfe2d2c3?i6&ncid=inblnkushpmg00000009,"
,
"
Breaking News and Opinion on The Huffington Post | The Huffington Post,http://www.huffingtonpost.com/entry/mark-green-transgender_us_58e67d38e4b0773c0d3ef15e?ydj&ncid=inblnkushpmg00000009,Trump’s Pick To Lead The Army Believes Being Transgender Is A Disease
Breaking News and Opinion on The Huffington Post | The Huffington Post,http://www.huffingtonpost.com/entry/mark-green-transgender_us_58e67d38e4b0773c0d3ef15e?ydj&ncid=inblnkushpmg00000009,"
,
"
Breaking News and Opinion on The Huffington Post | The Huffington Post,http://www.huffingtonpost.com/entry/syria-assad-supporters_us_58e7ff42e4b05413bfe316df?03i&ncid=inblnkushpmg00000009,Syria's Assad Is Still Attracting Support From Some Leftists And 'Alt-Right' Nationalists
Breaking News and Opinion on The Huffington Post | The Huffington Post,http://www.huffingtonpost.com/entry/syria-assad-supporters_us_58e7ff42e4b05413bfe316df?03i&ncid=inblnkushpmg00000009,"
,
"
Breaking News and Opinion on The Huffington Post | The Huffington Post,http://www.huffingtonpost.com/entry/pedestrians-injured-vehicle-crowd-stockholm_us_58e78fcfe4b00de1410281d9?iu5&ncid=inblnkushpmg00000009,At Least 4 Dead After Vehicle Drives Into Stockholm Crowd
Breaking News and Opinion on The Huffington Post | The Huffington Post,http://www.huffingtonpost.com/entry/pedestrians-injured-vehicle-crowd-stockholm_us_58e78fcfe4b00de1410281d9?iu5&ncid=inblnkushpmg00000009,"
,
"
Breaking News and Opinion on The Huffington Post | The Huffington Post,http://www.huffingtonpost.com/entry/north-atlantic-icebergs-shipping-routes_us_58e7db4fe4b058f0a02f05c9?g3&ncid=inblnkushpmg00000009,Hundreds Of Icebergs Have Clogged Shipping Routes In The North Atlantic
Breaking News and Opinion on The Huffington Post | The Huffington Post,http://www.huffingtonpost.com/entry/north-atlantic-icebergs-shipping-routes_us_58e7db4fe4b058f0a02f05c9?g3&ncid=inblnkushpmg00000009,"
,
"
Breaking News and Opinion on The Huffington Post | The Huffington Post,#,Here’s how.
"Los Angeles Times - California, national and world news - Los Angeles Times",/opinion/op-ed/la-oe-gluck-filibuster-20170407-story.html#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It,                        
"Los Angeles Times - California, national and world news - Los Angeles Times",/opinion/op-ed/#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It,Op-Ed
"Los Angeles Times - California, national and world news - Los Angeles Times",/opinion/op-ed/la-oe-gluck-filibuster-20170407-story.html#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It,"Goodbye, U.S. Senate"
"Los Angeles Times - California, national and world news - Los Angeles Times",/opinion/editorials/la-ed-nunes-russia-20170406-story.html#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It,                        
"Los Angeles Times - California, national and world news - Los Angeles Times",/opinion/editorials/#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It,Editorial
"Los Angeles Times - California, national and world news - Los Angeles Times",/opinion/editorials/la-ed-nunes-russia-20170406-story.html#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It,There's no guarantee of a credible investigation into...
"Los Angeles Times - California, national and world news - Los Angeles Times",/opinion/editorials/la-ed-trump-syria-20170407-story.html#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It,                        
"Los Angeles Times - California, national and world news - Los Angeles Times",/opinion/editorials/#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It,Editorial
"Los Angeles Times - California, national and world news - Los Angeles Times",/opinion/editorials/la-ed-trump-syria-20170407-story.html#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It,Trump told Obama not to attack Syria; now he does just that
"Los Angeles Times - California, national and world news - Los Angeles Times",/opinion/editorials/la-ed-california-resistance-trump-20170407-story.html#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It,                        
"Los Angeles Times - California, national and world news - Los Angeles Times",/opinion/editorials/#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It,Editorial
"Los Angeles Times - California, national and world news - Los Angeles Times",/opinion/editorials/la-ed-california-resistance-trump-20170407-story.html#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It,California Fights Back
"ABC News – Breaking News, Latest News, Headlines & Videos",http://abcnews.go.com/Lifestyle/north-carolina-bridesmaids-trade-bouquets-rescue-puppies-wedding/story?id=46620557,"
		                                        North Carolina bridesmaids trade bouquets for rescue puppies in wedding photos
		                                    "
"ABC News – Breaking News, Latest News, Headlines & Videos",http://abcnews.go.com/Lifestyle/couple-throws-epic-state-fair-themed-wedding-complete/story?id=46592842,"
	                                         ,
	                                     "
"ABC News – Breaking News, Latest News, Headlines & Videos",http://abcnews.go.com/Lifestyle/couple-throws-epic-state-fair-themed-wedding-complete/story?id=46592842,"
		                                        Couple throws an epic state-fair-themed wedding complete with Ferris wheel, corn dogs
		                                    "
"ABC News – Breaking News, Latest News, Headlines & Videos",http://abcnews.go.com/Lifestyle/hip-hip-hooray-baby-hippo-born-memphis-zoo/story?id=46605330,"
	                                         ,
	                                     "
"ABC News – Breaking News, Latest News, Headlines & Videos",http://abcnews.go.com/Lifestyle/hip-hip-hooray-baby-hippo-born-memphis-zoo/story?id=46605330,"
		                                        Hip, hip, hooray! Hippo born at the Memphis Zoo
		                                    "
"ABC News – Breaking News, Latest News, Headlines & Videos",http://abcnews.go.com/US/wireStory/police-respond-gun-threat-high-school-west-indiana-46653441,Police respond to gun threat at Indiana school
"ABC News – Breaking News, Latest News, Headlines & Videos",http://abcnews.go.com/US/wireStory/dead-oregon-plane-crash-approaching-airport-46659254,4 dead in Oregon plane crash near airport
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video",https://www.wsj.com/articles/indonesian-police-kill-6-suspected-islamic-militants-in-gunbattle-1491705866,Indonesian Police Kill 6 Suspected Islamic Militants in Gunbattle
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video",https://www.wsj.com/articles/north-korea-says-it-is-undaunted-by-u-s-strikes-in-syria-1491700765,North Korea Says It Is Undaunted by U.S. Strikes in Syria
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video",http://www.wsj.com/news/us/,U.S.
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video",https://www.wsj.com/articles/colleges-resist-federal-effort-to-gauge-student-outcomes-1491649207,Colleges Resist Federal Effort to Gauge Student Outcomes
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video",https://www.wsj.com/articles/new-york-governor-legislature-reach-budget-agreement-1491625915,"New York Governor, Legislature Reach Budget Agreement"
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video",https://www.wsj.com/articles/alabama-governor-sues-to-try-to-block-impeachment-proceedings-1491593776,Alabama Governor Fights Impeachment Proceedings
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video",http://www.wsj.com/news/politics/,Politics
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video",https://www.wsj.com/articles/divisive-issues-await-neil-gorsuch-on-supreme-court-1491590588,High Court Regains Conservative Tilt With Gorsuch Confirmation
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video",https://www.wsj.com/articles/with-strike-on-syria-trump-sends-a-global-message-1491578016,Trump’s Syria Strikes Send Global Message
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video",https://www.wsj.com/articles/donald-trump-gets-rare-bipartisan-backing-for-syria-strike-1491607778,Lawmakers Give Trump Rare Bipartisan Backing for Strike
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video",http://www.wsj.com/news/economy/,Economy
Google News,/news/rtc?ncl=d797brP4gOwnx2MDqHcs7pcdEQciM&authuser=0&ned=us&topic=n,See realtime coverage
Google News,http://abcnews.go.com/US/cops-wisconsin-manhunt-plan-close-eye-churches-places/story?id=46681661,
Google News,,
Google News,/news/section?cf=all&hl=en&pz=1&ned=us&q=Janesville&ict=clu_bl," Janesville »
"
Google News,http://www.cbsnews.com/news/joseph-jakubowski-manhunt-on-for-suspect-accused-of-stealing-firearms-sending-manifesto-to-trump/,
Google News,http://www.nbcnews.com/news/us-news/wisconsin-police-search-armed-man-who-sent-manifesto-trump-n744186,
Google News,/news/more?ncl=d797brP4gOwnx2MDqHcs7pcdEQciM&authuser=0&ned=us&topic=n,See all 171 sources »
Google News,/news/section?cf=all&hl=en&pz=1&ned=us&q=Janesville&ict=clu_bl," Janesville »
"
Google News,https://www.washingtonpost.com/politics/courts_law/immediate-impact-gorsuch-could-redefine-supreme-court-starting-next-week/2017/04/07/24e6a9cc-1ae9-11e7-9887-1a5314b56a08_story.html,
Google News,/news/rtc?ncl=dqbFomw3Bw5YP_M1DD7EtB_U0GsnM&authuser=0&ned=us&topic=n,See realtime coverage
Google News,https://www.washingtonpost.com/politics/courts_law/immediate-impact-gorsuch-could-redefine-supreme-court-starting-next-week/2017/04/07/24e6a9cc-1ae9-11e7-9887-1a5314b56a08_story.html,
Google News,,
USA TODAY: Latest World and US News  - USATODAY.com,https://www.usatoday.com/story/money/personalfinance/2017/04/08/taxes-tax-breaks-credits-deductions-retirement/99575420/,
USA TODAY: Latest World and US News  - USATODAY.com,https://www.usatoday.com/sports/,"
        SPORTS
    "
USA TODAY: Latest World and US News  - USATODAY.com,https://www.usatoday.com/story/sports/columnist/nancy-armour/2017/04/08/masters-drama-back-nine-saturday/100226822/,
USA TODAY: Latest World and US News  - USATODAY.com,https://www.usatoday.com/story/sports/columnist/brennan/2017/04/08/jordan-spieth-gets-position-win-masters/100224378/,
USA TODAY: Latest World and US News  - USATODAY.com,http://mmajunkie.com/2017/04/ufc-210-play-by-play-and-live-results-615-p-m-et-1,
USA TODAY: Latest World and US News  - USATODAY.com,/story/sports/mlb/yankees/2017/04/08/yankees-sanchez-leaves-game-arm-injury/100218422/,
USA TODAY: Latest World and US News  - USATODAY.com,https://www.usatoday.com/story/sports/ftw/2017/04/08/7-nba-records-that-are-even-more-untouchable-than-oscar-robertsons-41-tripledoubles/100220872/,
USA TODAY: Latest World and US News  - USATODAY.com,https://www.usatoday.com/life/,"
        LIFE
    "
USA TODAY: Latest World and US News  - USATODAY.com,https://www.usatoday.com/story/life/tv/2017/04/06/pierce-brosnan-philipp-meyer-the-son-amc-tv-adaptation/100116310/,
USA TODAY: Latest World and US News  - USATODAY.com,http://puzzles.usatoday.com/,
USA TODAY: Latest World and US News  - USATODAY.com,http://games.usatoday.com,
USA TODAY: Latest World and US News  - USATODAY.com,http://www.usatoday.com/life/entertainthis/,
"The New York Times - Breaking News, World News & Multimedia",https://www.nytimes.com/membercenter,Manage My Account
"The New York Times - Breaking News, World News & Multimedia",http://www.nytimes.com/hdleftnav,Home Delivery
"The New York Times - Breaking News, World News & Multimedia",http://www.nytimes.com/digitalleftnav,Digital Subscriptions
"The New York Times - Breaking News, World News & Multimedia",http://www.nytimes.com/tpnav,Times Insider
"The New York Times - Breaking News, World News & Multimedia",http://www.nytimes.com/crosswords/index.html,Crossword
"The New York Times - Breaking News, World News & Multimedia",http://www.nytimes.com/marketing/newsletters,Email Newsletters
"The New York Times - Breaking News, World News & Multimedia",https://myaccount.nytimes.com/mem/tnt.html,Alerts
"The New York Times - Breaking News, World News & Multimedia",http://www.nytimes.com/giftleftnav,Gift Subscriptions
"The New York Times - Breaking News, World News & Multimedia",http://www.nytimes.com/corporateleftnav,Corporate Subscriptions
"The New York Times - Breaking News, World News & Multimedia",http://www.nytimes.com/educationleftnav,Education Rate
"The New York Times - Breaking News, World News & Multimedia",http://www.nytimes.com/services/mobile/index.html,Mobile Applications
"The New York Times - Breaking News, World News & Multimedia",http://eedition.nytimes.com/cgi-bin/signup.cgi?cc=37FYY,Replica Edition
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",https://www.washingtonpost.com/people/tiffany-harness/,Tiffany Harness
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",https://www.washingtonpost.com/lifestyle/wellness/," , "
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",https://www.washingtonpost.com/lifestyle/wellness/6-foods-to-eat-for-a-mood-boost/2017/04/06/432820a0-188c-11e7-9887-1a5314b56a08_story.html,
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",https://www.washingtonpost.com/lifestyle/wellness/6-foods-to-eat-for-a-mood-boost/2017/04/06/432820a0-188c-11e7-9887-1a5314b56a08_story.html,6 foods to eat for a mood boost
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",https://www.washingtonpost.com/people/gene-weingarten," , "
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",https://www.washingtonpost.com/lifestyle/magazine/colleges-turn-fake-news-epidemic-into-a-teachable-moment/2017/04/04/04114436-fd30-11e6-99b4-9e613afeb09f_story.html,
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",https://www.washingtonpost.com/lifestyle/magazine/colleges-turn-fake-news-epidemic-into-a-teachable-moment/2017/04/04/04114436-fd30-11e6-99b4-9e613afeb09f_story.html,‘Fake news’ as a teachable moment
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",https://www.washingtonpost.com/lifestyle/wellness/," , "
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",https://www.washingtonpost.com/lifestyle/wellness/dash-the-proven-healthy-diet-that-just-hasnt-caught-on/2017/04/03/5da47e24-1558-11e7-9e4f-09aa75d3ec57_story.html,
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",https://www.washingtonpost.com/lifestyle/wellness/dash-the-proven-healthy-diet-that-just-hasnt-caught-on/2017/04/03/5da47e24-1558-11e7-9e4f-09aa75d3ec57_story.html,DASH diet works. Why isn't it popular? 
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",https://www.washingtonpost.com/opinions," , "
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.theguardian.com/us-news/2017/apr/08/us-special-forces-soldier-killed-isis-afghanistan," , "
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.theguardian.com/us-news/2017/apr/08/us-special-forces-soldier-killed-isis-afghanistan,US special forces soldier killed in operation against Isis
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.theguardian.com/uk-news/2017/apr/08/boris-johnson-cancels-trip-to-moscow-following-syria-missile-strikes," , "
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.theguardian.com/uk-news/2017/apr/08/boris-johnson-cancels-trip-to-moscow-following-syria-missile-strikes,Boris Johnson cancels trip to Moscow after US strikes on Syria
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.theguardian.com/environment/andes-to-the-amazon/2017/apr/08/top-bolivian-ngo-faces-forced-eviction," , "
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.theguardian.com/environment/andes-to-the-amazon/2017/apr/08/top-bolivian-ngo-faces-forced-eviction,Top NGO facing eviction - given just days to move archive
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.theguardian.com/business/2017/apr/08/greece-last-protesters-diehards-rise-up-compromise-syriza-eurozone," , "
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.theguardian.com/business/2017/apr/08/greece-last-protesters-diehards-rise-up-compromise-syriza-eurozone,Gloom as economy stalls amid latest bout of EU wrangling
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.theguardian.com/us-news/2017/apr/08/trump-to-visit-china-as-beijing-touts-new-era-of-ties-with-us," , "
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",/news/us-news/hacker-set-all-dallas-emergency-sirens-middle-night-city-says-n744256,"
                            ,
                            ,
                          "
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",/news/us-news/hacker-set-all-dallas-emergency-sirens-middle-night-city-says-n744256,"
                          ,
                        "
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",/news/us-news,U.S. news
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",/news/us-news/wisconsin-police-search-armed-man-who-sent-manifesto-trump-n744186,"
                        ,
                        ,
                      "
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",/news/us-news/wisconsin-police-search-armed-man-who-sent-manifesto-trump-n744186,"
                      ,
                    "
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",/news/us-news,U.S. news
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",/news/us-news/hacker-set-all-dallas-emergency-sirens-middle-night-city-says-n744256,"
                        ,
                        ,
                      "
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",/news/us-news/hacker-set-all-dallas-emergency-sirens-middle-night-city-says-n744256,"
                      ,
                    "
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",/news/us-news,U.S. news
Breaking News and Opinion on The Huffington Post | The Huffington Post,http://privacy.aol.com,Learn more
Breaking News and Opinion on The Huffington Post | The Huffington Post,http://facebook.com/HuffingtonPost,"
,
"
Breaking News and Opinion on The Huffington Post | The Huffington Post,https://twitter.com/HuffingtonPost,"
,
"
Breaking News and Opinion on The Huffington Post | The Huffington Post,http://pinterest.com/huffingtonpost,"
,
"
Breaking News and Opinion on The Huffington Post | The Huffington Post,https://itunes.apple.com/us/artist/the-huffington-post/id908797543?mt=2,"
,
"
Breaking News and Opinion on The Huffington Post | The Huffington Post,,"
,
"
Breaking News and Opinion on The Huffington Post | The Huffington Post,http://www.huffingtonpost.com,
