link,title,site 
https://www.washingtonpost.com/news/wonk/wp/2017/04/06/top-white-house-adviser-gary-cohn-offers-supports-to-move-that-could-break-up-big-banks/,Top White House adviser Gary Cohn offers support for move that could break up big banks," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
https://www.washingtonpost.com/business/capitalbusiness/read-the-latest-from-capital-business/2015/08/17/8f095cbc-44ff-11e5-8e7d-9c033e6745d8_story.html,Read the latest from Capital Business," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
http://www.facebook.com/washingtonpost," , "," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
http://www.twitter.com/intent/user?screen_name=washingtonpost," , "," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
http://www.washingtonpost.com/rss," , "," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
http://pqasb.pqarchiver.com/washingtonpost/search.html, Archives ," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
/news/section?cf=all&hl=en&pz=1&ned=us&q=Mel+B&ict=clu_bl," Mel B »
",Google News
/news/section?cf=all&hl=en&pz=1&ned=us&q=Stephen+Belafonte&ict=clu_bl," Stephen Belafonte »
",Google News
/news/section?cf=all&hl=en&pz=1&ned=us&q=Spice+Girls&ict=clu_bl," Spice Girls »
",Google News
javascript:void(0);,More Entertainment stories,Google News
/news/section?cf=all&pz=1&ned=us&topic=s,,Google News
https://www.washingtonpost.com/sports/golf/afraid-to-look-mcgirt-likes-what-he-sees-on-leaderboard/2017/04/06/e979b03e-1b31-11e7-8598-9a99da559f9e_story.html,,Google News
/news/rtc?ncl=dYEMbJWSIF_YImMSYehqnhjA3-TsM&authuser=0&ned=us&topic=s,See realtime coverage,Google News
http://www.espn.com/golf/masters17/story/_/id/19093254/masters-2017-inspired-greats-william-mcgirt-embraces-first-masters-start,,Google News
/business,Business,"NBC News - Breaking News & Top Stories - Latest World, US & Local News"
/business/consumer,Consumer,"NBC News - Breaking News & Top Stories - Latest World, US & Local News"
/business/travel,Travel,"NBC News - Breaking News & Top Stories - Latest World, US & Local News"
/business/economy,Economy,"NBC News - Breaking News & Top Stories - Latest World, US & Local News"
/business/personal-finance,Personal Finance,"NBC News - Breaking News & Top Stories - Latest World, US & Local News"
/business/markets,Markets,"NBC News - Breaking News & Top Stories - Latest World, US & Local News"
/business,,"NBC News - Breaking News & Top Stories - Latest World, US & Local News"
/business/travel/air-travel-demand-february-despite-u-s-travel-ban-n743276,"
                        ,
                        ,
                      ","NBC News - Breaking News & Top Stories - Latest World, US & Local News"
//www.washingtonpost.com,washingtonpost.com," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
https://subscribe.washingtonpost.com/acquisition/?promo=digital05_footer_default&oscode=RPWH&wpsrc=CM0000448&destination=http://www.washingtonpost.com/pb/regional/,Subscribe," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
https://subscribe.washingtonpost.com/loginregistration/index.html,Sign In," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
,," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
http://help.washingtonpost.com/ics/support/KBSplash.asp?deptID=15080,Help and Contact Us," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
http://www.washingtonpost.com/terms-of-sale-for-digital-products/2014/05/06/b7763844-cbf9-11e3-93eb-6c0037dde2ad_story.html,Digital Products Terms of Sale," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
http://www.washingtonpost.com/terms-of-sale-for-print-products/2014/05/08/d60c4bc8-d6c0-11e3-aae8-c2d44bd79778_story.html,Print Products Terms of Sale," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
http://www.washingtonpost.com/terms-of-service/2011/11/18/gIQAldiYiN_story.html,Terms of Service," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
,,Google News
/news/section?cf=all&hl=en&pz=1&ned=us&q=Masters+Tournament&ict=clu_bl," Masters Tournament »
",Google News
/news/section?cf=all&hl=en&pz=1&ned=us&q=Dustin+Johnson&ict=clu_bl," Dustin Johnson »
",Google News
/news/section?cf=all&hl=en&pz=1&ned=us&q=Augusta&ict=clu_bl," Augusta »
",Google News
http://www.golf.com/tour-news/2017/04/06/charley-hoffman-grabs-first-round-masters-lead-seven-under-65,,Google News
http://www.cbssports.com/golf/news/masters-2017-mickelson-golfs-stars-chase-hoffman-and-nine-thoughts-on-round-1/,,Google News
http://www.wrdw.com/content/sports/Hoffman-1st-round-Lead-Biggest-Since-55-Masters-418583203.html,,Google News
/business/travel,Travel,"NBC News - Breaking News & Top Stories - Latest World, US & Local News"
/business/consumer/navient-says-don-t-expect-it-help-student-loan-borrowers-n743491,"
                          ,
                          ,
                        ","NBC News - Breaking News & Top Stories - Latest World, US & Local News"
/business/consumer/navient-says-don-t-expect-it-help-student-loan-borrowers-n743491,"
                        ,
                      ","NBC News - Breaking News & Top Stories - Latest World, US & Local News"
/business/consumer,Consumer,"NBC News - Breaking News & Top Stories - Latest World, US & Local News"
/news/us-news/trump-s-made-america-slogan-doesn-t-fit-ivanka-s-n743056,"
                          ,
                          ,
                        ","NBC News - Breaking News & Top Stories - Latest World, US & Local News"
/news/us-news/trump-s-made-america-slogan-doesn-t-fit-ivanka-s-n743056,"
                        ,
                      ","NBC News - Breaking News & Top Stories - Latest World, US & Local News"
/news/us-news,U.S. news,"NBC News - Breaking News & Top Stories - Latest World, US & Local News"
/business/consumer/sorry-millennials-boomers-may-be-better-drivers-you-n743016,"
                          ,
                          ,
                        ","NBC News - Breaking News & Top Stories - Latest World, US & Local News"
https://www.washingtonpost.com/privacy-policy/2011/11/18/gIQASIiaiN_story.html,Privacy Policy," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
http://www.washingtonpost.com/news/ask-the-post/discussion-and-submission-guidelines/,Submissions and Discussion Policy," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
http://www.washingtonpost.com/rss-terms-of-service/2012/01/16/gIQAadFYAQ_story.html,RSS Terms of Service," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
http://www.washingtonpost.com/how-can-i-opt-out-of-online-advertising-cookies/2011/11/18/gIQABECbiN_story.html,Ad Choices," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
http://www.washingtonpost.com/terms-of-sale-for-digital-products/2014/05/06/b7763844-cbf9-11e3-93eb-6c0037dde2ad_story.html,Digital Products Terms of Sale," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
http://www.washingtonpost.com/terms-of-sale-for-print-products/2014/05/08/d60c4bc8-d6c0-11e3-aae8-c2d44bd79778_story.html,Print Products Terms of Sale," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
http://www.washingtonpost.com/terms-of-service/2011/11/18/gIQAldiYiN_story.html,Terms of Service," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
https://www.washingtonpost.com/privacy-policy/2011/11/18/gIQASIiaiN_story.html,Privacy Policy," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
http://www.washingtonpost.com/news/ask-the-post/discussion-and-submission-guidelines/,Submissions and Discussion Policy," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
http://www.chicagotribune.com/sports/columnists/ct-matthew-fitzpatrick-masters-conditions-greenstein-spt-0407-20170406-column.html,,Google News
http://www.latimes.com/sports/la-sp-masters-live-coverage-20170406-htmlstory.html,,Google News
/news/more?ncl=dYEMbJWSIF_YImMSYehqnhjA3-TsM&authuser=0&ned=us&topic=s,"See all 2,106 sources »",Google News
/news/section?cf=all&hl=en&pz=1&ned=us&q=Masters+Tournament&ict=clu_bl," Masters Tournament »
",Google News
/news/section?cf=all&hl=en&pz=1&ned=us&q=Dustin+Johnson&ict=clu_bl," Dustin Johnson »
",Google News
/news/section?cf=all&hl=en&pz=1&ned=us&q=Augusta&ict=clu_bl," Augusta »
",Google News
http://www.sportingnews.com/nba/news/nba-standings-2017-east-west-playoff-picture-seedings-cavs-celtics-warriors-spurs-rockets/7hgf66pdj59912c5bse9ae9ag,,Google News
/business/consumer/sorry-millennials-boomers-may-be-better-drivers-you-n743016,"
                        ,
                      ","NBC News - Breaking News & Top Stories - Latest World, US & Local News"
/business/consumer,Consumer,"NBC News - Breaking News & Top Stories - Latest World, US & Local News"
/video/trump-s-immigration-stance-is-bad-for-business-for-chicago-neighborhood-914866243569,"
                            ,
                            ,
                          ","NBC News - Breaking News & Top Stories - Latest World, US & Local News"
/video/trump-s-immigration-stance-is-bad-for-business-for-chicago-neighborhood-914866243569,"
                            ,
                          ,
                        ","NBC News - Breaking News & Top Stories - Latest World, US & Local News"
/news/latino,Latino,"NBC News - Breaking News & Top Stories - Latest World, US & Local News"
/video/trump-s-immigration-stance-is-bad-for-business-for-chicago-neighborhood-914866243569,"
                        ,
                        ,
                      ","NBC News - Breaking News & Top Stories - Latest World, US & Local News"
http://www.washingtonpost.com/rss-terms-of-service/2012/01/16/gIQAadFYAQ_story.html,RSS Terms of Service," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
http://www.washingtonpost.com/how-can-i-opt-out-of-online-advertising-cookies/2011/11/18/gIQABECbiN_story.html,Ad Choices," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
https://subscribe.washingtonpost.com/acquisition/?oscode=RPW2&tid=s_005&promo=dg_homedeliveryfooter,Home Delivery," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
https://subscribe.washingtonpost.com/acquisition/?&tid=s_006&promo=dg_digitalfooter,Digital Subscription," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
https://subscribe.washingtonpost.com/gift,Gift Subscriptions," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
http://www.washingtonpost.com/wp-srv/contents/mobile/,Mobile & Apps," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
/news/rtc?ncl=djrWK1_SDVmymDM9M3Oi3EGtk_9jM&authuser=0&ned=us&topic=s,See realtime coverage,Google News
http://www.sportingnews.com/nba/news/nba-standings-2017-east-west-playoff-picture-seedings-cavs-celtics-warriors-spurs-rockets/7hgf66pdj59912c5bse9ae9ag,,Google News
,,Google News
/news/section?cf=all&hl=en&pz=1&ned=us&q=Cleveland+Cavaliers&ict=clu_bl," Cleveland Cavaliers »
",Google News
/news/section?cf=all&hl=en&pz=1&ned=us&q=Boston+Celtics&ict=clu_bl," Boston Celtics »
",Google News
/news/section?cf=all&hl=en&pz=1&ned=us&q=LeBron+James&ict=clu_bl," LeBron James »
",Google News
/video/trump-s-immigration-stance-is-bad-for-business-for-chicago-neighborhood-914866243569,"
                        ,
                      ,
                    ","NBC News - Breaking News & Top Stories - Latest World, US & Local News"
/news/latino,Latino,"NBC News - Breaking News & Top Stories - Latest World, US & Local News"
/news/nbcblk/pepsi-ad-kendall-jenner-echoes-black-lives-matter-sparks-anger-n742811,"
                      ,
                      ,
                    ","NBC News - Breaking News & Top Stories - Latest World, US & Local News"
/news/nbcblk/pepsi-ad-kendall-jenner-echoes-black-lives-matter-sparks-anger-n742811,"
                    ,
                  ","NBC News - Breaking News & Top Stories - Latest World, US & Local News"
/news/nbcblk,NBCBLK,"NBC News - Breaking News & Top Stories - Latest World, US & Local News"
/business/consumer/amazon-refunding-70-million-kids-app-purchases-n742971,"
                      ,
                      ,
                    ","NBC News - Breaking News & Top Stories - Latest World, US & Local News"
https://subscribe.washingtonpost.com/newsletters,Newsletters & Alerts," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
http://washingtonpostlive.com/,Washington Post Live," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
http://www.washingtonpostreprints.com/,Reprints & Permissions," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
https://www.washingtonpost.com/store/,Post Store," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
http://www.washingtonpost.com/buyphotos,Photo Store," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
http://www.sbnation.com/2017/4/6/15205654/lebron-james-cavaliers-celtics-nba-playoffs-2017,,Google News
http://sports.yahoo.com/news/nba-playoff-picture-no-1-seeds-come-focus-090150572.html,,Google News
http://www.cleveland.com/livingston/index.ssf/2017/04/lebron_james_dominant_as_cleve.html,,Google News
http://www.espn.com/sportsnation/story/_/id/19082385/sportsnation-cavs-celtics-get-no-1-seed-eastern-conference,,Google News
/news/more?ncl=djrWK1_SDVmymDM9M3Oi3EGtk_9jM&authuser=0&ned=us&topic=s,See all 609 sources »,Google News
/news/section?cf=all&hl=en&pz=1&ned=us&q=Cleveland+Cavaliers&ict=clu_bl," Cleveland Cavaliers »
",Google News
/business/consumer/amazon-refunding-70-million-kids-app-purchases-n742971,"
                    ,
                  ","NBC News - Breaking News & Top Stories - Latest World, US & Local News"
/business/consumer,Consumer,"NBC News - Breaking News & Top Stories - Latest World, US & Local News"
/business/autos/tesla-now-closing-gm-be-america-s-most-valuable-automaker-n742896,"
                      ,
                      ,
                    ","NBC News - Breaking News & Top Stories - Latest World, US & Local News"
/business/autos/tesla-now-closing-gm-be-america-s-most-valuable-automaker-n742896,"
                    ,
                  ","NBC News - Breaking News & Top Stories - Latest World, US & Local News"
/business/autos,Autos,"NBC News - Breaking News & Top Stories - Latest World, US & Local News"
/business/consumer/not-all-single-ladies-want-subscription-box-designed-them-n742146,"
                      ,
                      ,
                    ","NBC News - Breaking News & Top Stories - Latest World, US & Local News"
https://subscribe.washingtonpost.com/loginregistration/index.html#/register/group/short?action=ereplica,e-Replica," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
http://help.washingtonpost.com/ics/support/KBSplash.asp?deptID=15080,Help & Contact Info," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
mailto:readers@washpost.com,Reader Representative," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
https://www.washingtonpost.com/advertise,Advertise," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
http://syndication.washingtonpost.com,News Service Syndicate," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
/news/section?cf=all&hl=en&pz=1&ned=us&q=Boston+Celtics&ict=clu_bl," Boston Celtics »
",Google News
/news/section?cf=all&hl=en&pz=1&ned=us&q=LeBron+James&ict=clu_bl," LeBron James »
",Google News
http://www.espn.com/mlb/story/_/id/19096354/tim-tebow-homers-first-bat-minor-league-debut-class-columbia-fireflies,,Google News
/news/rtc?ncl=dpra2CupCcRmLZM2-3DSSKwaPdSYM&authuser=0&ned=us&topic=s,See realtime coverage,Google News
http://www.espn.com/mlb/story/_/id/19096354/tim-tebow-homers-first-bat-minor-league-debut-class-columbia-fireflies,,Google News
/business/consumer/not-all-single-ladies-want-subscription-box-designed-them-n742146,"
                    ,
                  ","NBC News - Breaking News & Top Stories - Latest World, US & Local News"
/business/consumer,Consumer,"NBC News - Breaking News & Top Stories - Latest World, US & Local News"
/pop-culture/lifestyle,Lifestyle,"NBC News - Breaking News & Top Stories - Latest World, US & Local News"
/pop-culture/lifestyle,More,"NBC News - Breaking News & Top Stories - Latest World, US & Local News"
/pop-culture/lifestyle,,"NBC News - Breaking News & Top Stories - Latest World, US & Local News"
http://www.washingtonpost.com/community,In the Community," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
http://washingtonpostmedia.com/careers,Careers," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
http://postpoints.washingtonpost.com,PostPoints," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
http://nie.washingtonpost.com,Newspaper in Education," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
http://www.washingtonpost.com/wp-srv/guidelines/corrections.html,Digital Publishing Guidelines," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
https://www.washingtonpost.com/todays_paper/updates,Today's Paper," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
,,Google News
/news/section?cf=all&hl=en&pz=1&ned=us&q=Tim+Tebow&ict=clu_bl," Tim Tebow »
",Google News
https://www.usatoday.com/story/sports/mlb/2017/04/06/tim-tebow-writing-his-own-baseball-script-minors/100140504/,,Google News
http://profootballtalk.nbcsports.com/2017/04/06/tim-tebow-homers-in-first-minor-league-at-bat/,,Google News
/news/more?ncl=dpra2CupCcRmLZM2-3DSSKwaPdSYM&authuser=0&ned=us&topic=s,See all 167 sources »,Google News
/news/section?cf=all&hl=en&pz=1&ned=us&q=Tim+Tebow&ict=clu_bl," Tim Tebow »
",Google News
http://www.today.com/food/how-you-eat-chocolate-easter-bunny-says-lot-about-you-t110035,"
                        ,
                        ,
                      ","NBC News - Breaking News & Top Stories - Latest World, US & Local News"
http://www.today.com/food/how-you-eat-chocolate-easter-bunny-says-lot-about-you-t110035,"
                              TODAY.COM
                            ","NBC News - Breaking News & Top Stories - Latest World, US & Local News"
http://www.today.com/series/things-i-wish-i-knew/caring-aging-parents-5-questions-you-need-ask-now-t109685,"
                        ,
                        ,
                      ","NBC News - Breaking News & Top Stories - Latest World, US & Local News"
http://www.today.com/series/things-i-wish-i-knew/caring-aging-parents-5-questions-you-need-ask-now-t109685,"
                              TODAY.com
                            ","NBC News - Breaking News & Top Stories - Latest World, US & Local News"
http://www.today.com/series/things-i-wish-i-knew/caring-aging-parents-5-questions-you-need-ask-now-t109685,"
                            ,
                            ,
                          ","NBC News - Breaking News & Top Stories - Latest World, US & Local News"
http://www.washingtonpost.com/sf/brand-connect/brand-studio/,WP BrandStudio," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
http://www.washingtonpost.com/blogs/post-live/,Events," Washington Post: National, World & D.C. Area News and Headlines - The Washington Post"
http://bleacherreport.com/articles/2702305-lavar-ball-says-ucla-didnt-win-title-because-white-players-slowed-game-down,,Google News
/news/rtc?ncl=dDh1uQQ9ljv7hRM5n_kOQ7bzrzCoM&authuser=0&ned=us&topic=s,See realtime coverage,Google News
http://bleacherreport.com/articles/2702305-lavar-ball-says-ucla-didnt-win-title-because-white-players-slowed-game-down,,Google News
,,Google News
/news/section?cf=all&hl=en&pz=1&ned=us&q=Lonzo+Ball&ict=clu_bl," Lonzo Ball »
",Google News
http://www.today.com/series/things-i-wish-i-knew/caring-aging-parents-5-questions-you-need-ask-now-t109685,"
                          ,
                        ","NBC News - Breaking News & Top Stories - Latest World, US & Local News"
http://www.today.com/series/things-i-wish-i-knew/caring-aging-parents-5-questions-you-need-ask-now-t109685,"
                                TODAY.com
                              ","NBC News - Breaking News & Top Stories - Latest World, US & Local News"
http://www.today.com/video/an-aed-saved-bob-harper-but-could-you-find-one-in-an-emergency-914401859854,"
                          ,
                          ,
                        ","NBC News - Breaking News & Top Stories - Latest World, US & Local News"
http://www.today.com/video/an-aed-saved-bob-harper-but-could-you-find-one-in-an-emergency-914401859854,"
                        ,
                      ","NBC News - Breaking News & Top Stories - Latest World, US & Local News"
http://www.today.com/video/an-aed-saved-bob-harper-but-could-you-find-one-in-an-emergency-914401859854,"
                            TODAY.com
                          ","NBC News - Breaking News & Top Stories - Latest World, US & Local News"
/better/diet-fitness/how-make-healthier-totally-tasty-nachos-tonight-n742131,"
                          ,
                          ,
                        ","NBC News - Breaking News & Top Stories - Latest World, US & Local News"
http://www.cbssports.com/nba/news/lonzo-ball-says-hed-rather-be-a-laker-than-a-no-1-nba-draft-pick/,,Google News
http://www.dailynews.com/sports/20170406/lavar-ball-blames-white-guys-foot-speed-for-ucla-demise,,Google News
/news/more?ncl=dDh1uQQ9ljv7hRM5n_kOQ7bzrzCoM&authuser=0&ned=us&topic=s,See all 40 sources »,Google News
/news/section?cf=all&hl=en&pz=1&ned=us&q=Lonzo+Ball&ict=clu_bl," Lonzo Ball »
",Google News
javascript:void(0);,More Sports stories,Google News
/news/section?cf=all&pz=1&ned=us&topic=snc,,Google News
/better/diet-fitness/how-make-healthier-totally-tasty-nachos-tonight-n742131,"
                        ,
                      ","NBC News - Breaking News & Top Stories - Latest World, US & Local News"
/better/diet-fitness,Better / Diet & Fitness,"NBC News - Breaking News & Top Stories - Latest World, US & Local News"
http://www.today.com/food/10-chef-secrets-what-happens-uneaten-bread-what-not-order-t41586,"
                            ,
                            ,
                          ","NBC News - Breaking News & Top Stories - Latest World, US & Local News"
http://www.space.com/36368-atmosphere-found-on-nearly-earth-size-planet.html,,Google News
/news/rtc?ncl=dSP2J2sDruB-5UMAzwjcFtl9cSObM&authuser=0&ned=us&topic=snc,See realtime coverage,Google News
http://www.space.com/36368-atmosphere-found-on-nearly-earth-size-planet.html,,Google News
,,Google News
/news/section?cf=all&hl=en&pz=1&ned=us&q=Gliese+1132+b&ict=clu_bl," Gliese 1132 b »
",Google News
/news/section?cf=all&hl=en&pz=1&ned=us&q=Earth&ict=clu_bl," Earth »
",Google News
http://www.today.com/food/10-chef-secrets-what-happens-uneaten-bread-what-not-order-t41586,"
                          ,
                        ","NBC News - Breaking News & Top Stories - Latest World, US & Local News"
http://www.today.com/food/10-chef-secrets-what-happens-uneaten-bread-what-not-order-t41586,"
                              TODAY.com
                            ","NBC News - Breaking News & Top Stories - Latest World, US & Local News"
http://www.today.com/popculture/woman-s-1998-time-capsule-featured-instagram-account-t109885,"
                            ,
                            ,
                          ","NBC News - Breaking News & Top Stories - Latest World, US & Local News"
http://www.bbc.com/news/science-environment-39521344,,Google News
http://gizmodo.com/this-is-the-smallest-exoplanet-known-to-have-an-atmosph-1794079768,,Google News
https://phys.org/news/2017-04-atmosphere-super-earth.html,,Google News
https://www.keele.ac.uk/pressreleases/2017/atmospheredetectedaroundanearth-likeplanet.html,,Google News
https://thespacereporter.com/2017/04/super-earth-exoplanet-found-atmosphere/,,Google News
http://www.today.com/popculture/woman-s-1998-time-capsule-featured-instagram-account-t109885,"
                          ,
                        ","NBC News - Breaking News & Top Stories - Latest World, US & Local News"
http://www.today.com/popculture/woman-s-1998-time-capsule-featured-instagram-account-t109885,"
                              TODAY.com
                            ","NBC News - Breaking News & Top Stories - Latest World, US & Local News"
http://www.today.com/food/10-chef-secrets-what-happens-uneaten-bread-what-not-order-t41586,"
                        ,
                        ,
                      ","NBC News - Breaking News & Top Stories - Latest World, US & Local News"
http://www.today.com/food/10-chef-secrets-what-happens-uneaten-bread-what-not-order-t41586,"
                      ,
                    ","NBC News - Breaking News & Top Stories - Latest World, US & Local News"
http://www.today.com/food/10-chef-secrets-what-happens-uneaten-bread-what-not-order-t41586,"
                          TODAY.com
                        ","NBC News - Breaking News & Top Stories - Latest World, US & Local News"
http://www.today.com/popculture/woman-s-1998-time-capsule-featured-instagram-account-t109885,"
                        ,
                        ,
                      ","NBC News - Breaking News & Top Stories - Latest World, US & Local News"
https://en.wikipedia.org/wiki/Gliese_1132_b,,Google News
/news/more?ncl=dSP2J2sDruB-5UMAzwjcFtl9cSObM&authuser=0&ned=us&topic=snc,See all 25 sources »,Google News
/news/section?cf=all&hl=en&pz=1&ned=us&q=Gliese+1132+b&ict=clu_bl," Gliese 1132 b »
",Google News
/news/section?cf=all&hl=en&pz=1&ned=us&q=Earth&ict=clu_bl," Earth »
",Google News
https://www.washingtonpost.com/news/speaking-of-science/wp/2017/04/06/octopuses-and-squids-can-rewrite-their-rna-is-that-why-theyre-so-smart/,,Google News
/news/rtc?ncl=dgqphkb8B7J6wJMlcZF8_ea183w4M&authuser=0&ned=us&topic=snc,See realtime coverage,Google News
http://www.today.com/popculture/woman-s-1998-time-capsule-featured-instagram-account-t109885,"
                      ,
                    ","NBC News - Breaking News & Top Stories - Latest World, US & Local News"
http://www.today.com/popculture/woman-s-1998-time-capsule-featured-instagram-account-t109885,"
                          TODAY.com
                        ","NBC News - Breaking News & Top Stories - Latest World, US & Local News"
http://www.nbcnews.com/id/31066137/media-kit/,advertisement,"NBC News - Breaking News & Top Stories - Latest World, US & Local News"
http://www.today.com/food/dessert-makeovers-healthy-chocolate-cake-cookie-recipes-t109785,"
                        ,
                        ,
                      ","NBC News - Breaking News & Top Stories - Latest World, US & Local News"
http://www.today.com/food/dessert-makeovers-healthy-chocolate-cake-cookie-recipes-t109785,"
                      ,
                    ","NBC News - Breaking News & Top Stories - Latest World, US & Local News"
http://www.today.com/food/dessert-makeovers-healthy-chocolate-cake-cookie-recipes-t109785,"
                          TODAY.COM
                        ","NBC News - Breaking News & Top Stories - Latest World, US & Local News"
https://www.washingtonpost.com/news/speaking-of-science/wp/2017/04/06/octopuses-and-squids-can-rewrite-their-rna-is-that-why-theyre-so-smart/,,Google News
,,Google News
/news/section?cf=all&hl=en&pz=1&ned=us&q=RNA+editing&ict=clu_bl," RNA editing »
",Google News
/news/section?cf=all&hl=en&pz=1&ned=us&q=DNA&ict=clu_bl," DNA »
",Google News
https://phys.org/news/2017-04-smart-cephalopods-genome-evolution-prolific.html,,Google News
http://blogs.plos.org/dnascience/2017/04/06/octopuses-squid-and-cuttlefish-rna-editing-instead-of-genome-evolution/,,Google News
https://www.theatlantic.com/science/archive/2017/04/octopuses-do-something-really-strange-to-their-genes/522024/,,Google News
/news/more?ncl=dgqphkb8B7J6wJMlcZF8_ea183w4M&authuser=0&ned=us&topic=snc,See all 15 sources »,Google News
/news/section?cf=all&hl=en&pz=1&ned=us&q=RNA+editing&ict=clu_bl," RNA editing »
",Google News
/news/section?cf=all&hl=en&pz=1&ned=us&q=DNA&ict=clu_bl," DNA »
",Google News
http://www.today.com/home/organization-tips-how-organize-small-home-t109821,"
                        ,
                        ,
                      ","NBC News - Breaking News & Top Stories - Latest World, US & Local News"
http://www.today.com/home/organization-tips-how-organize-small-home-t109821,"
                      ,
                    ","NBC News - Breaking News & Top Stories - Latest World, US & Local News"
http://www.today.com/home/organization-tips-how-organize-small-home-t109821,"
                          TODAY.com
                        ","NBC News - Breaking News & Top Stories - Latest World, US & Local News"
http://www.today.com/health/how-stock-your-freezer-advice-nutritionist-t109814,"
                        ,
                        ,
                      ","NBC News - Breaking News & Top Stories - Latest World, US & Local News"
http://www.today.com/health/how-stock-your-freezer-advice-nutritionist-t109814,"
                      ,
                    ","NBC News - Breaking News & Top Stories - Latest World, US & Local News"
http://www.today.com/health/how-stock-your-freezer-advice-nutritionist-t109814,"
                          TODAY.com
                        ","NBC News - Breaking News & Top Stories - Latest World, US & Local News"
/video/birthday-cards-pile-up-for-boy-battling-cancer-913626691793,"
                        ,
                        ,
                      ","NBC News - Breaking News & Top Stories - Latest World, US & Local News"
https://www.bostonglobe.com/metro/2017/04/06/umass-joins-global-effort-explore-black-hole-center-milky-way/OPoC6Nvp1i6PlJlTu74AwJ/story.html,,Google News
/news/rtc?ncl=drmnJEBvHh0_7cMfvCSSX3GQ1rSpM&authuser=0&ned=us&topic=snc,See realtime coverage,Google News
https://www.bostonglobe.com/metro/2017/04/06/umass-joins-global-effort-explore-black-hole-center-milky-way/OPoC6Nvp1i6PlJlTu74AwJ/story.html,,Google News
,,Google News
/news/section?cf=all&hl=en&pz=1&ned=us&q=Event+Horizon+Telescope&ict=clu_bl," Event Horizon Telescope »
",Google News
/news/section?cf=all&hl=en&pz=1&ned=us&q=Milky+Way&ict=clu_bl," Milky Way »
",Google News
/video/birthday-cards-pile-up-for-boy-battling-cancer-913626691793,"
                        ,
                      ,
                    ","NBC News - Breaking News & Top Stories - Latest World, US & Local News"
/pop-culture/lifestyle,Lifestyle,"NBC News - Breaking News & Top Stories - Latest World, US & Local News"
/news/investigations,Investigations,"NBC News - Breaking News & Top Stories - Latest World, US & Local News"
/news/investigations,More,"NBC News - Breaking News & Top Stories - Latest World, US & Local News"
/news/investigations,,"NBC News - Breaking News & Top Stories - Latest World, US & Local News"
/news/us-news/trump-s-made-america-slogan-doesn-t-fit-ivanka-s-n743056,"
                        ,
                        ,
                      ","NBC News - Breaking News & Top Stories - Latest World, US & Local News"
/news/us-news,U.S. news,"NBC News - Breaking News & Top Stories - Latest World, US & Local News"
